호기,일자,발전총량(MW),발전최대,발전최소,대기시간,가동시간,유량,산소,측정온도,온도,습도,풍속,NOX,가동시간_multi_hot
5,2024-03-25,19159000.0,817670.0,779700.0,0.0,24.0,209853.45,5.03,95.95,7.17,85.7,0.74,8.5,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2024-03-25,19164000.0,807227.0,783190.0,0.0,24.0,195832.44,5.0,92.0,7.17,85.7,0.74,7.95,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2024-03-26,19079889.0,807118.0,747635.0,0.0,24.0,223137.18,5.09,82.59,4.76,92.99,0.88,12.17,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
4,2024-03-26,8210350.0,690697.0,0.0,10.0,14.0,96823.56,12.57,67.59,4.76,92.99,0.88,5.99,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5,2024-03-26,19083000.0,802762.0,782042.0,0.0,24.0,208689.35,5.1,94.63,4.76,92.99,0.88,9.02,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2024-03-26,19087000.0,805782.0,779803.0,0.0,24.0,195203.07,5.0,90.98,4.76,92.99,0.88,9.02,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2024-03-27,19469959.0,840309.0,736552.0,0.0,24.0,221494.69,5.16,83.97,6.58,91.01,0.21,11.65,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
4,2024-03-27,0.0,0.0,0.0,24.0,0.0,1741.29,20.81,21.98,6.58,91.01,0.21,1.42,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5,2024-03-27,19054000.0,835359.0,733257.0,0.0,24.0,207922.02,5.12,95.55,6.58,91.01,0.21,8.99,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2024-03-27,19110000.0,839524.0,736988.0,0.0,24.0,194426.64,4.96,91.02,6.58,91.01,0.21,8.99,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2024-03-28,19260244.0,820727.0,652104.0,0.0,24.0,221623.69,5.12,84.01,6.59,71.07,2.11,11.91,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
4,2024-03-28,0.0,0.0,0.0,24.0,0.0,999.29,20.8,18.31,6.59,71.07,2.11,1.66,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5,2024-03-28,19139000.0,870875.0,670577.0,0.0,24.0,210577.2,5.26,96.88,6.59,71.07,2.11,8.02,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2024-03-28,19250000.0,808170.0,796025.0,0.0,24.0,196751.67,4.92,91.72,6.59,71.07,2.11,8.96,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2024-03-29,19379782.0,819443.0,787224.0,0.0,24.0,222997.41,5.2,83.55,3.49,79.09,0.27,11.92,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
4,2024-03-29,0.0,0.0,0.0,24.0,0.0,243.53,20.8,16.31,3.49,79.09,0.27,0.91,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5,2024-03-29,19065000.0,809706.0,772814.0,0.0,24.0,210181.06,5.25,95.05,3.49,79.09,0.27,9.36,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2024-03-29,19217000.0,823151.0,776275.0,0.0,24.0,199085.9,4.76,92.79,3.49,79.09,0.27,9.02,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2024-03-30,19409142.0,826839.0,745948.0,0.0,24.0,220655.62,5.24,82.7,6.07,58.99,0.83,11.49,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
4,2024-03-30,0.0,0.0,0.0,24.0,0.0,220.53,20.8,15.68,6.07,58.99,0.83,1.21,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5,2024-03-30,19057000.0,810775.0,779309.0,0.0,24.0,209550.97,5.21,96.04,6.07,58.99,0.83,9.07,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2024-03-30,19159000.0,812974.0,784760.0,0.0,24.0,196960.56,4.79,92.8,6.07,58.99,0.83,9.01,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2024-03-31,19400753.0,822046.0,739605.0,0.0,24.0,221739.64,5.22,81.75,6.88,69.23,2.34,12.15,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
4,2024-03-31,0.0,0.0,0.0,24.0,0.0,167.24,20.8,15.89,6.88,69.23,2.34,0.57,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5,2024-03-31,19125000.0,808431.0,775880.0,0.0,24.0,208691.4,5.13,95.36,6.88,69.23,2.34,9.51,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2024-03-31,19213000.0,810084.0,770955.0,0.0,24.0,196804.0,4.78,92.39,6.88,69.23,2.34,9.02,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2024-04-01,18708693.0,820887.0,662053.0,0.0,24.0,214566.8,5.27,82.52,5.18,49.91,1.64,11.27,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
4,2024-04-01,0.0,0.0,0.0,24.0,0.0,176.88,20.8,16.29,5.18,49.91,1.64,1.24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5,2024-04-01,18740000.0,806535.0,696936.0,0.0,24.0,205436.96,5.27,95.44,5.18,49.91,1.64,8.57,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2024-04-01,18836000.0,807941.0,705392.0,0.0,24.0,191924.13,4.78,91.95,5.18,49.91,1.64,8.85,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2024-04-02,19230884.0,818446.0,684564.0,0.0,24.0,220019.61,5.2,82.39,12.24,78.17,0.89,12.1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
4,2024-04-02,0.0,0.0,0.0,24.0,0.0,118.04,20.81,17.61,12.24,78.17,0.89,2.27,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5,2024-04-02,19092000.0,804253.0,769422.0,0.0,24.0,210825.79,5.3,96.89,12.24,78.17,0.89,9.02,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2024-04-02,19122000.0,806864.0,742833.0,0.0,24.0,195444.13,4.82,89.95,12.24,78.17,0.89,8.87,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2024-04-03,19539165.0,817894.0,806807.0,0.0,24.0,223912.57,5.37,81.95,10.21,78.88,0.22,12.26,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
4,2024-04-03,0.0,0.0,0.0,24.0,0.0,111.83,20.81,16.04,10.21,78.88,0.22,7.12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5,2024-04-03,19086000.0,800239.0,788651.0,0.0,24.0,213192.85,5.37,98.47,10.21,78.88,0.22,9.05,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2024-04-03,17692000.0,807490.0,191137.0,0.0,24.0,182508.4,5.48,90.93,10.21,78.88,0.22,8.58,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2024-04-04,19570622.0,818607.0,806094.0,0.0,24.0,219403.84,5.36,82.59,12.27,75.72,1.76,12.15,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
4,2024-04-04,0.0,0.0,0.0,24.0,0.0,122.82,20.81,12.93,12.27,75.72,1.76,16.22,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5,2024-04-04,19174000.0,804879.0,786717.0,0.0,24.0,214238.06,5.23,99.09,12.27,75.72,1.76,9.01,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2024-04-04,0.0,0.0,0.0,24.0,0.0,4454.15,20.57,45.12,12.27,75.72,1.76,0.79,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3,2024-04-05,18700305.0,816224.0,681770.0,0.0,24.0,208712.91,5.25,81.66,5.52,89.68,0.25,12.56,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
4,2024-04-05,0.0,0.0,0.0,24.0,0.0,287.98,20.81,11.16,5.52,89.68,0.25,12.81,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5,2024-04-05,18911000.0,798639.0,753237.0,0.0,24.0,0.0,5.24,99.24,5.52,89.68,0.25,9.03,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2024-04-05,0.0,0.0,0.0,24.0,0.0,0.0,20.61,24.08,5.52,89.68,0.25,0.14,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3,2024-04-06,19100860.0,819523.0,687072.0,0.0,24.0,213412.06,5.28,82.57,4.45,52.76,0.88,12.71,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
4,2024-04-06,0.0,0.0,0.0,24.0,0.0,126.6,20.81,9.45,4.45,52.76,0.88,8.08,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5,2024-04-06,18953000.0,804737.0,734475.0,0.0,24.0,0.0,5.21,99.43,4.45,52.76,0.88,8.95,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2024-04-06,0.0,0.0,0.0,24.0,0.0,0.0,20.56,19.86,4.45,52.76,0.88,0.08,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3,2024-04-07,19308479.0,822636.0,752072.0,0.0,24.0,215612.3,5.22,82.92,6.28,58.62,0.26,12.7,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
4,2024-04-07,0.0,0.0,0.0,24.0,0.0,114.77,20.81,11.19,6.28,58.62,0.26,1.12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5,2024-04-07,19117000.0,809503.0,766457.0,0.0,24.0,0.0,5.24,99.61,6.28,58.62,0.26,9.01,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2024-04-07,0.0,0.0,0.0,24.0,0.0,0.0,20.51,22.44,6.28,58.62,0.26,0.1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3,2024-04-08,19541262.0,819065.0,809372.0,0.0,24.0,218364.72,5.15,82.69,11.3,79.68,2.6,12.7,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
4,2024-04-08,0.0,0.0,0.0,24.0,0.0,160.13,20.81,12.07,11.3,79.68,2.6,0.97,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5,2024-04-08,19130000.0,803282.0,790602.0,0.0,24.0,210005.19,5.32,99.37,11.3,79.68,2.6,9.03,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2024-04-08,6728000.0,878406.0,0.0,13.0,11.0,204816.53,12.6,56.06,11.3,79.68,2.6,27.64,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2024-04-09,19560137.0,819950.0,799201.0,0.0,24.0,218308.06,5.26,83.26,9.94,64.59,1.52,12.36,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
4,2024-04-09,0.0,0.0,0.0,24.0,0.0,453.71,20.81,12.77,9.94,64.59,1.52,1.77,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5,2024-04-09,18934000.0,802595.0,705842.0,0.0,24.0,207796.53,5.41,96.79,9.94,64.59,1.52,8.49,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2024-04-09,19013000.0,805068.0,705606.0,0.0,24.0,194548.6,4.7,89.66,9.94,64.59,1.52,8.4,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2024-04-10,18299748.0,814149.0,666495.0,0.0,24.0,203582.1,5.33,83.46,9.88,84.93,0.56,12.65,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
4,2024-04-10,0.0,0.0,0.0,24.0,0.0,202.5,20.81,11.88,9.88,84.93,0.56,0.49,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5,2024-04-10,18467000.0,806795.0,666119.0,0.0,24.0,204019.74,5.46,95.44,9.88,84.93,0.56,8.62,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2024-04-10,18538000.0,808527.0,668056.0,0.0,24.0,188784.75,4.79,89.48,9.88,84.93,0.56,8.92,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2024-04-11,18639487.0,819011.0,635904.0,0.0,24.0,210845.11,5.26,83.15,8.45,80.8,1.08,12.52,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
4,2024-04-11,0.0,0.0,0.0,24.0,0.0,149.54,20.81,13.03,8.45,80.8,1.08,0.76,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5,2024-04-11,18860000.0,804185.0,647127.0,0.0,24.0,194316.25,5.35,98.75,8.45,80.8,1.08,8.32,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2024-04-11,19230000.0,806399.0,794784.0,0.0,24.0,195972.8,4.73,91.49,8.45,80.8,1.08,9.03,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2024-04-12,19239272.0,847847.0,717572.0,0.0,24.0,215454.21,5.19,83.98,11.29,93.75,1.17,12.5,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
4,2024-04-12,0.0,0.0,0.0,24.0,0.0,173.29,20.8,13.72,11.29,93.75,1.17,1.13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5,2024-04-12,19139000.0,812493.0,775510.0,0.0,24.0,181288.72,5.19,99.59,11.29,93.75,1.17,9.03,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2024-04-12,19231000.0,829004.0,777187.0,0.0,24.0,194278.24,4.72,91.23,11.29,93.75,1.17,9.02,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2024-04-13,19281216.0,822603.0,698861.0,0.0,24.0,216798.91,5.17,83.29,10.5,86.89,0.22,12.28,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
4,2024-04-13,0.0,0.0,0.0,24.0,0.0,112.86,20.8,12.46,10.5,86.89,0.22,0.51,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5,2024-04-13,18998000.0,806493.0,732357.0,0.0,24.0,174803.15,5.18,99.23,10.5,86.89,0.22,9.03,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2024-04-13,19038000.0,810127.0,738902.0,0.0,24.0,194655.23,4.83,91.55,10.5,86.89,0.22,9.05,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2024-04-14,19220398.0,822993.0,678621.0,0.0,24.0,215636.33,5.2,84.82,14.23,66.56,0.21,12.27,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
4,2024-04-14,0.0,0.0,0.0,24.0,0.0,83.59,20.8,15.75,14.23,66.56,0.21,1.12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5,2024-04-14,19077000.0,804236.0,727558.0,0.0,24.0,167343.35,5.1,99.91,14.23,66.56,0.21,9.03,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2024-04-14,19131000.0,820666.0,722856.0,0.0,24.0,194458.0,4.73,91.83,14.23,66.56,0.21,9.01,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2024-04-15,18779996.0,822832.0,681856.0,0.0,24.0,212146.86,5.18,83.26,9.46,96.0,2.12,12.54,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
4,2024-04-15,0.0,0.0,0.0,24.0,0.0,310.8,20.8,13.92,9.46,96.0,2.12,0.42,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5,2024-04-15,18995000.0,805183.0,741976.0,0.0,24.0,153302.41,5.07,97.93,9.46,96.0,2.12,8.46,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2024-04-15,18985000.0,807283.0,734393.0,0.0,24.0,193275.7,4.71,90.19,9.46,96.0,2.12,9.02,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2024-04-16,19300090.0,820020.0,728217.0,0.0,24.0,218427.6,5.18,82.73,7.71,97.5,0.7,12.43,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
4,2024-04-16,0.0,0.0,0.0,24.0,0.0,216.79,20.8,9.86,7.71,97.5,0.7,0.76,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5,2024-04-16,19109000.0,806442.0,764458.0,0.0,24.0,153533.35,5.03,97.38,7.71,97.5,0.7,8.68,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2024-04-16,19153000.0,808143.0,753719.0,0.0,24.0,194054.49,4.72,89.97,7.71,97.5,0.7,9.01,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2024-04-17,19528679.0,830209.0,780444.0,0.0,24.0,220422.08,5.18,83.46,8.89,88.4,0.16,12.49,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
4,2024-04-17,0.0,0.0,0.0,24.0,0.0,168.83,20.8,10.08,8.89,88.4,0.16,0.8,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5,2024-04-17,19123000.0,802960.0,782923.0,0.0,24.0,150640.62,5.01,97.56,8.89,88.4,0.16,8.75,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2024-04-17,19185000.0,805680.0,785997.0,0.0,24.0,193004.39,4.72,90.0,8.89,88.4,0.16,9.03,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2024-04-18,19629343.0,863450.0,793589.0,0.0,24.0,222263.02,4.93,84.58,14.61,65.38,0.86,12.75,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
4,2024-04-18,0.0,0.0,0.0,24.0,0.0,148.5,20.8,12.38,14.61,65.38,0.86,0.73,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5,2024-04-18,19146000.0,803022.0,779354.0,0.0,24.0,148228.62,5.07,98.14,14.61,65.38,0.86,8.82,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2024-04-18,19331000.0,870174.0,793341.0,0.0,24.0,196387.19,4.8,91.85,14.61,65.38,0.86,9.04,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2024-04-19,19570623.0,851112.0,799289.0,0.0,24.0,221321.39,4.85,83.76,12.9,78.3,2.2,12.71,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
4,2024-04-19,0.0,0.0,0.0,24.0,0.0,130.83,20.8,13.33,12.9,78.3,2.2,1.6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5,2024-04-19,19276000.0,855509.0,790227.0,0.0,24.0,149225.77,4.97,98.06,12.9,78.3,2.2,9.04,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2024-04-19,19357000.0,858527.0,793598.0,0.0,24.0,197244.92,4.8,91.37,12.9,78.3,2.2,9.04,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
